team1_recent_wins,team1_recent_losses,team1_recent_win_pct,team1_recent_avg_margin,team1_recent_matches,team2_recent_wins,team2_recent_losses,team2_recent_win_pct,team2_recent_avg_margin,team2_recent_matches,form_win_pct_diff,team1_season_matches_played,team1_season_wins,team1_season_losses,team1_season_points,team1_season_win_pct,team2_season_matches_played,team2_season_wins,team2_season_losses,team2_season_points,team2_season_win_pct,points_diff,h2h_matches,h2h_win_pct_team1,h2h_win_pct_team2,venue_avg_first_innings_runs,team1_venue_win_pct,team2_venue_win_pct,venue_win_pct_diff,toss_winner_is_team1,toss_decision_bat,team1_top_batter_form_avg,team1_top_bowler_form_avg,team2_top_batter_form_avg,team2_top_bowler_form_avg,match_number_in_season,team1_won,winner,match_id,date,team1,team2
4,1,0.8,42.25,5,1,4,0.2,70.0,5,0.6000000000000001,14,6,8,12,0.4286,14,5,9,10,0.3571,2,21,0.5714,0.4286,168.28571428571428,0.5,0.5,0.0,0,0,104.01,133.97,121.08,79.17,28,1,Punjab Kings,1136582,2018-04-23,Punjab Kings,Delhi Capitals
3,2,0.6,50.0,5,1,4,0.2,46.0,5,0.39999999999999997,17,10,7,20,0.5882,14,6,8,12,0.4286,8,11,0.5455,0.4545,166.02739726027397,0.0,0.625,-0.625,0,0,139.38,110.92,102.15,96.74,31,1,Sunrisers Hyderabad,1136583,2018-04-24,Sunrisers Hyderabad,Mumbai Indians
2,3,0.4,50.0,5,4,1,0.8,32.0,5,-0.4,14,6,8,12,0.4286,16,11,5,22,0.6875,-10,19,0.3684,0.6316,173.93333333333334,0.75,0.5,0.25,0,0,134.82,132.18,113.79,125.16,30,0,Chennai Super Kings,1136584,2018-04-25,Royal Challengers Bengaluru,Chennai Super Kings
3,2,0.6,30.33,5,4,1,0.8,28.25,5,-0.20000000000000007,17,10,7,20,0.5882,14,6,8,12,0.4286,8,11,0.7273,0.2727,162.6,0.6667,0.5,0.16669999999999996,0,0,138.56,110.92,103.26,133.97,31,1,Sunrisers Hyderabad,1136585,2018-04-26,Sunrisers Hyderabad,Punjab Kings
1,4,0.2,70.0,5,2,3,0.4,70.5,5,-0.2,14,5,9,10,0.3571,16,9,7,18,0.5625,-8,20,0.35,0.65,168.28571428571428,0.0,0.5,-0.5,0,0,118.51,63.66,91.53,150.08,30,1,Delhi Capitals,1136586,2018-04-27,Delhi Capitals,Kolkata Knight Riders
4,1,0.8,42.0,5,1,4,0.2,46.0,5,0.6000000000000001,16,11,5,22,0.6875,14,6,8,12,0.4286,10,23,0.4783,0.5217,166.4090909090909,1.0,0.5,0.5,0,0,125.36,117.19,106.33,96.38,30,0,Mumbai Indians,1136587,2018-04-28,Chennai Super Kings,Mumbai Indians
3,2,0.6,31.33,5,3,2,0.6,19.67,5,0.0,17,10,7,20,0.5882,15,7,8,14,0.4667,6,8,0.5,0.5,157.68085106382978,0.0,0.7222,-0.7222,1,1,137.1,110.92,106.37,97.52,32,1,Sunrisers Hyderabad,1136588,2018-04-29,Sunrisers Hyderabad,Rajasthan Royals
2,3,0.4,50.0,5,2,3,0.4,70.5,5,0.0,14,6,8,12,0.4286,16,9,7,18,0.5625,-6,21,0.4286,0.5714,173.93333333333334,0.6,0.5,0.09999999999999998,0,0,138.04,147.62,91.54,142.18,30,0,Kolkata Knight Riders,1136589,2018-04-29,Royal Challengers Bengaluru,Kolkata Knight Riders
3,2,0.6,39.33,5,2,3,0.4,62.5,5,0.19999999999999996,16,11,5,22,0.6875,14,5,9,10,0.3571,12,16,0.6875,0.3125,166.4090909090909,0.5,1.0,-0.5,0,0,132.51,117.19,118.51,79.42,30,1,Chennai Super Kings,1136590,2018-04-30,Chennai Super Kings,Delhi Capitals
1,4,0.2,60.0,5,2,3,0.4,63.0,5,-0.2,14,6,8,12,0.4286,14,6,8,12,0.4286,0,22,0.3636,0.6364,173.93333333333334,0.5,0.5,0.0,0,0,143.87,140.31,113.48,96.34,28,1,Royal Challengers Bengaluru,1136591,2018-05-01,Royal Challengers Bengaluru,Mumbai Indians
1,4,0.2,55.0,5,2,3,0.4,24.5,5,-0.2,14,5,9,10,0.3571,15,7,8,14,0.4667,-4,17,0.3529,0.6471,168.28571428571428,0.5,0.5,0.0,0,0,118.51,87.11,118.81,89.57,29,1,Delhi Capitals,1136592,2018-05-02,Delhi Capitals,Rajasthan Royals
4,1,0.8,32.75,5,3,2,0.6,67.0,5,0.20000000000000007,16,11,5,22,0.6875,16,9,7,18,0.5625,4,17,0.6471,0.3529,160.1818181818182,0.4444,0.629,-0.1846,0,0,134.43,117.19,93.8,149.71,32,0,Kolkata Knight Riders,1136593,2018-05-03,Chennai Super Kings,Kolkata Knight Riders
4,1,0.8,28.25,5,2,3,0.4,63.0,5,0.4,14,6,8,12,0.4286,14,6,8,12,0.4286,0,20,0.5,0.5,160.33333333333334,0.75,1.0,-0.25,0,0,103.43,141.53,114.67,96.19,28,0,Mumbai Indians,1136594,2018-05-04,Punjab Kings,Mumbai Indians
2,3,0.4,29.5,5,3,2,0.6,18.33,5,-0.19999999999999996,14,5,9,10,0.3571,17,10,7,20,0.5882,-10,10,0.4,0.6,162.6,0.5,0.75,-0.25,1,1,118.51,78.65,136.09,110.92,31,0,Sunrisers Hyderabad,1136596,2018-05-05,Delhi Capitals,Sunrisers Hyderabad
2,3,0.4,37.0,5,3,2,0.6,22.33,5,-0.19999999999999996,14,6,8,12,0.4286,16,11,5,22,0.6875,-10,20,0.35,0.65,166.4090909090909,0.6667,0.6667,0.0,0,0,141.87,125.26,133.75,102.77,30,0,Chennai Super Kings,1136595,2018-05-05,Royal Challengers Bengaluru,Chennai Super Kings
2,3,0.4,70.0,5,3,2,0.6,63.33,5,-0.19999999999999996,14,6,8,12,0.4286,16,9,7,18,0.5625,-6,21,0.7619,0.2381,166.02739726027397,0.614,0.1429,0.47109999999999996,0,0,118.64,88.69,98.55,164.66,30,1,Mumbai Indians,1136597,2018-05-06,Mumbai Indians,Kolkata Knight Riders
1,4,0.2,30.0,5,3,2,0.6,36.33,5,-0.39999999999999997,15,7,8,14,0.4667,14,6,8,12,0.4286,2,15,0.6,0.3333,160.33333333333334,0.0,0.6,-0.6,0,0,118.68,82.3,103.43,126.64,29,0,Punjab Kings,1136598,2018-05-06,Rajasthan Royals,Punjab Kings
4,1,0.8,31.25,5,2,3,0.4,37.0,5,0.4,17,10,7,20,0.5882,14,6,8,12,0.4286,8,10,0.5,0.4,162.6,0.8,0.5,0.30000000000000004,0,0,131.7,95.8,143.04,117.82,31,1,Sunrisers Hyderabad,1136599,2018-05-07,Sunrisers Hyderabad,Royal Challengers Bengaluru
1,4,0.2,30.0,5,3,2,0.6,51.33,5,-0.39999999999999997,15,7,8,14,0.4667,14,6,8,12,0.4286,2,16,0.5625,0.375,157.68085106382978,0.7027,0.0,0.7027,1,1,114.87,82.3,92.87,119.55,29,1,Rajasthan Royals,1136600,2018-05-08,Rajasthan Royals,Punjab Kings
3,2,0.6,51.0,5,2,3,0.4,60.0,5,0.19999999999999996,14,6,8,12,0.4286,16,9,7,18,0.5625,-6,22,0.7727,0.2273,160.1818181818182,0.8182,0.6349,0.18330000000000002,0,0,118.09,88.69,100.43,179.26,30,1,Mumbai Indians,1136601,2018-05-09,Mumbai Indians,Kolkata Knight Riders
2,3,0.4,29.5,5,5,0,1.0,26.0,5,-0.6,14,5,9,10,0.3571,17,10,7,20,0.5882,-10,11,0.3636,0.6364,168.28571428571428,0.6667,0.5,0.16669999999999996,1,1,118.51,94.32,132.77,95.97,31,0,Sunrisers Hyderabad,1136602,2018-05-10,Delhi Capitals,Sunrisers Hyderabad
3,2,0.6,41.0,5,2,3,0.4,22.5,5,0.19999999999999996,16,11,5,22,0.6875,15,7,8,14,0.4667,8,18,0.6667,0.3333,157.68085106382978,0.5,0.7105,-0.21050000000000002,1,1,146.21,80.1,111.87,82.3,31,0,Rajasthan Royals,1136603,2018-05-11,Chennai Super Kings,Rajasthan Royals
2,3,0.4,60.0,5,2,3,0.4,32.0,5,0.0,16,9,7,18,0.5625,14,6,8,12,0.4286,6,22,0.6364,0.3636,160.33333333333334,0.5,0.6667,-0.16669999999999996,0,0,100.44,148.66,92.87,118.74,30,1,Kolkata Knight Riders,1136604,2018-05-12,Kolkata Knight Riders,Punjab Kings
2,3,0.4,29.5,5,1,4,0.2,14.0,5,0.2,14,5,9,10,0.3571,14,6,8,12,0.4286,-2,20,0.3,0.6,168.28571428571428,0.5,0.5,0.0,0,0,118.51,71.41,139.39,125.51,28,0,Royal Challengers Bengaluru,1136605,2018-05-12,Delhi Capitals,Royal Challengers Bengaluru
5,0,1.0,37.8,5,2,3,0.4,36.5,5,0.6,17,10,7,20,0.5882,16,11,5,22,0.6875,-2,7,0.2857,0.7143,166.4090909090909,0.5,0.75,-0.25,0,0,146.29,103.13,169.64,71.99,33,0,Chennai Super Kings,1136606,2018-05-13,Sunrisers Hyderabad,Chennai Super Kings
4,1,0.8,63.75,5,2,3,0.4,27.5,5,0.4,14,6,8,12,0.4286,15,7,8,14,0.4667,-2,17,0.5882,0.4118,166.02739726027397,0.6207,0.3333,0.28740000000000004,0,0,119.4,95.47,110.82,74.1,29,0,Rajasthan Royals,1136607,2018-05-13,Mumbai Indians,Rajasthan Royals
1,4,0.2,60.0,5,2,3,0.4,32.0,5,-0.2,14,6,8,12,0.4286,14,6,8,12,0.4286,0,21,0.5714,0.4286,160.33333333333334,0.5714,0.0,0.5714,0,0,92.87,88.14,151.44,140.74,28,0,Royal Challengers Bengaluru,1136608,2018-05-14,Punjab Kings,Royal Challengers Bengaluru
3,2,0.6,41.67,5,3,2,0.6,50.33,5,0.0,15,7,8,14,0.4667,16,9,7,18,0.5625,-4,16,0.4375,0.4375,160.1818181818182,0.1667,0.625,-0.45830000000000004,0,0,113.86,58.93,99.6,140.91,31,0,Kolkata Knight Riders,1136609,2018-05-15,Rajasthan Royals,Kolkata Knight Riders
3,2,0.6,58.33,5,1,4,0.2,60.0,5,0.39999999999999997,14,6,8,12,0.4286,14,6,8,12,0.4286,0,21,0.5238,0.4762,166.02739726027397,0.6102,0.5556,0.05459999999999998,0,0,125.9,95.84,92.87,88.14,28,1,Mumbai Indians,1136610,2018-05-16,Mumbai Indians,Punjab Kings
3,2,0.6,54.67,5,4,1,0.8,44.0,5,-0.20000000000000007,14,6,8,12,0.4286,17,10,7,20,0.5882,-8,11,0.3636,0.5455,173.93333333333334,0.5714,0.5,0.07140000000000002,0,0,157.56,141.23,147.97,87.88,31,1,Royal Challengers Bengaluru,1136611,2018-05-17,Royal Challengers Bengaluru,Sunrisers Hyderabad
1,4,0.2,4.0,5,3,2,0.6,51.0,5,-0.39999999999999997,14,5,9,10,0.3571,16,11,5,22,0.6875,-12,17,0.2941,0.7059,168.28571428571428,0.4,0.5,-0.09999999999999998,0,0,118.51,71.74,202.11,64.53,30,1,Delhi Capitals,1136612,2018-05-18,Delhi Capitals,Chennai Super Kings
3,2,0.6,41.67,5,3,2,0.6,54.67,5,0.0,15,7,8,14,0.4667,14,6,8,12,0.4286,2,17,0.4706,0.4706,157.68085106382978,0.7179,0.6,0.1179,1,1,111.0,58.93,157.38,133.56,29,1,Rajasthan Royals,1136613,2018-05-19,Rajasthan Royals,Royal Challengers Bengaluru
3,2,0.6,55.0,5,3,2,0.6,50.33,5,0.0,17,10,7,20,0.5882,16,9,7,18,0.5625,2,13,0.3846,0.6154,162.6,0.8333,0.5,0.33330000000000004,1,1,149.23,87.88,100.0,133.09,33,0,Kolkata Knight Riders,1136614,2018-05-19,Sunrisers Hyderabad,Kolkata Knight Riders
2,3,0.4,19.0,5,4,1,0.8,44.5,5,-0.4,14,5,9,10,0.3571,14,6,8,12,0.4286,-2,21,0.4762,0.5238,168.28571428571428,0.5,0.5,0.0,1,1,118.51,87.14,125.3,95.49,28,1,Delhi Capitals,1136615,2018-05-20,Delhi Capitals,Mumbai Indians
1,4,0.2,60.0,5,2,3,0.4,70.0,5,-0.2,14,6,8,12,0.4286,16,11,5,22,0.6875,-10,18,0.3889,0.5556,166.4090909090909,0.0,0.8,-0.8,0,0,92.87,80.28,157.28,64.53,30,0,Chennai Super Kings,1136616,2018-05-20,Punjab Kings,Chennai Super Kings
2,3,0.4,47.5,5,3,2,0.6,63.33,5,-0.19999999999999996,17,10,7,20,0.5882,16,11,5,22,0.6875,-2,8,0.25,0.75,166.02739726027397,0.25,0.4545,-0.20450000000000002,0,0,151.22,72.81,190.32,80.02,33,0,Chennai Super Kings,1136617,2018-05-22,Sunrisers Hyderabad,Chennai Super Kings
3,2,0.6,47.0,5,4,1,0.8,38.75,5,-0.20000000000000007,16,9,7,18,0.5625,15,7,8,14,0.4667,4,17,0.4706,0.4118,160.1818181818182,0.6308,0.1429,0.4879,0,0,99.02,110.16,101.03,58.93,31,1,Kolkata Knight Riders,1136618,2018-05-23,Kolkata Knight Riders,Rajasthan Royals
1,4,0.2,90.0,5,4,1,0.8,41.5,5,-0.6000000000000001,17,10,7,20,0.5882,16,9,7,18,0.5625,2,14,0.3571,0.6429,160.1818181818182,0.1667,0.6364,-0.4697,0,0,147.19,73.2,96.23,118.2,33,1,Sunrisers Hyderabad,1136619,2018-05-25,Sunrisers Hyderabad,Kolkata Knight Riders
1,4,0.2,14.0,5,3,2,0.6,50.0,5,-0.39999999999999997,17,10,7,20,0.5882,16,11,5,22,0.6875,-2,9,0.2222,0.7778,166.02739726027397,0.2,0.5,-0.3,0,0,147.52,65.49,153.54,80.02,33,0,Chennai Super Kings,1136620,2018-05-27,Sunrisers Hyderabad,Chennai Super Kings
3,2,0.6,54.67,5,4,1,0.8,57.5,5,-0.20000000000000007,14,5,9,10,0.3571,17,10,7,20,0.5882,-10,21,0.3333,0.6667,150.55555555555554,0.5,1.0,-0.5,0,0,141.77,133.93,154.93,80.02,31,0,Chennai Super Kings,1175356,2019-03-23,Royal Challengers Bengaluru,Chennai Super Kings
1,4,0.2,14.0,5,4,1,0.8,41.5,5,-0.6000000000000001,15,6,9,12,0.4,14,6,8,12,0.4286,0,15,0.4,0.6,160.1818181818182,0.2857,0.6269,-0.3412,0,0,150.56,43.22,93.81,117.98,29,0,Kolkata Knight Riders,1175357,2019-03-24,Sunrisers Hyderabad,Kolkata Knight Riders
2,3,0.4,22.5,5,3,2,0.6,39.33,5,-0.19999999999999996,16,9,7,18,0.5625,16,10,6,20,0.625,-2,22,0.5,0.5,166.02739726027397,0.25,0.6167,-0.3667,0,0,118.51,110.25,104.14,103.37,32,1,Delhi Capitals,1175358,2019-03-24,Delhi Capitals,Mumbai Indians
0,5,0.0,0.0,5,3,2,0.6,46.67,5,-0.6,14,6,8,12,0.4286,14,5,9,10,0.3571,2,17,0.3529,0.5882,157.68085106382978,0.0,0.725,-0.725,0,0,97.79,95.04,111.14,58.93,28,1,Punjab Kings,1175359,2019-03-25,Punjab Kings,Rajasthan Royals
3,2,0.6,27.33,5,4,1,0.8,55.0,5,-0.20000000000000007,16,9,7,18,0.5625,17,10,7,20,0.5882,-2,18,0.3333,0.6667,168.28571428571428,0.5714,0.0,0.5714,1,1,116.86,110.25,147.94,80.4,33,0,Chennai Super Kings,1175360,2019-03-26,Delhi Capitals,Chennai Super Kings
4,1,0.8,48.75,5,1,4,0.2,14.0,5,0.6000000000000001,14,6,8,12,0.4286,14,6,8,12,0.4286,0,23,0.6522,0.3478,160.1818181818182,0.6324,0.3,0.3324,0,0,90.89,125.95,97.79,87.98,28,1,Kolkata Knight Riders,1175361,2019-03-27,Kolkata Knight Riders,Punjab Kings
2,3,0.4,52.5,5,3,2,0.6,54.67,5,-0.19999999999999996,16,10,6,20,0.625,14,5,9,10,0.3571,10,23,0.6087,0.3913,173.93333333333334,0.0,0.625,-0.625,0,0,99.09,103.71,129.12,127.04,30,1,Mumbai Indians,1175362,2019-03-28,Mumbai Indians,Royal Challengers Bengaluru
2,3,0.4,50.0,5,1,4,0.2,14.0,5,0.2,14,5,9,10,0.3571,15,6,9,12,0.4,-2,9,0.4444,0.5556,162.6,0.0,0.7143,-0.7143,1,1,114.48,58.93,151.3,35.41,29,0,Sunrisers Hyderabad,1175363,2019-03-29,Rajasthan Royals,Sunrisers Hyderabad
2,3,0.4,4.5,5,1,4,0.2,14.0,5,0.2,16,10,6,20,0.625,14,6,8,12,0.4286,8,22,0.5455,0.4545,175.6,0.5,1.0,-0.5,0,0,103.31,96.32,100.89,87.93,30,0,Punjab Kings,1175364,2019-03-30,Mumbai Indians,Punjab Kings
2,3,0.4,32.0,5,2,3,0.4,57.0,5,0.0,15,6,9,12,0.4,14,5,9,10,0.3571,2,12,0.5,0.4167,162.6,0.75,0.0,0.75,0,0,154.0,27.27,141.09,141.72,29,1,Sunrisers Hyderabad,1175366,2019-03-31,Sunrisers Hyderabad,Royal Challengers Bengaluru
5,0,1.0,56.0,5,1,4,0.2,30.0,5,0.8,17,10,7,20,0.5882,14,5,9,10,0.3571,10,19,0.6316,0.3684,150.55555555555554,1.0,0.5,0.5,0,0,140.96,79.82,118.93,58.93,31,1,Chennai Super Kings,1175367,2019-03-31,Chennai Super Kings,Rajasthan Royals
2,3,0.4,47.0,5,3,2,0.6,27.33,5,-0.19999999999999996,14,6,8,12,0.4286,16,9,7,18,0.5625,-6,22,0.5909,0.4091,175.6,1.0,0.0,1.0,0,0,105.19,95.26,133.79,140.26,30,1,Punjab Kings,1175368,2019-04-01,Punjab Kings,Delhi Capitals
1,4,0.2,14.0,5,1,4,0.2,30.0,5,0.0,14,5,9,10,0.3571,14,5,9,10,0.3571,0,18,0.4444,0.5,157.68085106382978,0.5,0.7073,-0.20730000000000004,0,0,133.7,148.81,107.77,58.93,28,0,Rajasthan Royals,1175369,2019-04-02,Royal Challengers Bengaluru,Rajasthan Royals
2,3,0.4,4.5,5,5,0,1.0,47.6,5,-0.6,16,10,6,20,0.625,17,10,7,20,0.5882,0,24,0.5417,0.4583,166.02739726027397,0.6066,0.5385,0.06810000000000005,0,0,98.06,97.03,177.6,139.99,33,1,Mumbai Indians,1175370,2019-04-03,Mumbai Indians,Chennai Super Kings
2,3,0.4,24.0,5,3,2,0.6,60.67,5,-0.19999999999999996,16,9,7,18,0.5625,15,6,9,12,0.4,6,12,0.3333,0.6667,168.28571428571428,0.4444,1.0,-0.5556,0,0,134.98,140.26,155.86,27.25,31,0,Sunrisers Hyderabad,1175371,2019-04-04,Delhi Capitals,Sunrisers Hyderabad
0,5,0.0,0.0,5,3,2,0.6,37.67,5,-0.6,14,5,9,10,0.3571,14,6,8,12,0.4286,-2,22,0.4091,0.5909,173.93333333333334,0.5556,1.0,-0.4444,0,0,122.05,163.97,98.29,133.12,28,0,Kolkata Knight Riders,1175372,2019-04-05,Royal Challengers Bengaluru,Kolkata Knight Riders
2,3,0.4,21.5,5,3,2,0.6,72.67,5,-0.19999999999999996,16,10,6,20,0.625,15,6,9,12,0.4,8,12,0.4167,0.5833,162.6,0.0,0.7778,-0.7778,0,0,95.6,104.5,147.2,34.75,31,1,Mumbai Indians,1178394,2019-04-06,Mumbai Indians,Sunrisers Hyderabad
4,1,0.8,54.5,5,3,2,0.6,36.0,5,0.20000000000000007,17,10,7,20,0.5882,14,6,8,12,0.4286,8,19,0.5789,0.3684,150.55555555555554,1.0,0.5,0.5,1,1,140.58,147.11,108.65,81.1,31,1,Chennai Super Kings,1178393,2019-04-06,Chennai Super Kings,Punjab Kings
0,5,0.0,0.0,5,1,4,0.2,37.0,5,-0.2,14,5,9,10,0.3571,16,9,7,18,0.5625,-8,21,0.619,0.2857,173.93333333333334,0.5,0.0,0.5,0,0,125.21,171.78,120.92,140.26,30,0,Delhi Capitals,1178395,2019-04-07,Royal Challengers Bengaluru,Delhi Capitals
1,4,0.2,70.0,5,3,2,0.6,46.0,5,-0.39999999999999997,14,5,9,10,0.3571,14,6,8,12,0.4286,-2,18,0.3889,0.5,157.68085106382978,0.7143,0.4,0.3143,0,0,107.52,58.93,89.14,110.45,28,0,Kolkata Knight Riders,1178396,2019-04-07,Rajasthan Royals,Kolkata Knight Riders
3,2,0.6,72.67,5,3,2,0.6,36.0,5,0.0,15,6,9,12,0.4,14,6,8,12,0.4286,0,12,0.75,0.25,175.6,0.0,1.0,-1.0,0,0,137.22,35.2,103.91,81.94,29,0,Punjab Kings,1178397,2019-04-08,Sunrisers Hyderabad,Punjab Kings
4,1,0.8,54.5,5,4,1,0.8,40.0,5,0.0,14,6,8,12,0.4286,17,10,7,20,0.5882,-8,18,0.3889,0.6111,150.55555555555554,0.0,1.0,-1.0,0,0,92.25,96.55,136.11,169.93,31,0,Chennai Super Kings,1178398,2019-04-09,Kolkata Knight Riders,Chennai Super Kings
3,2,0.6,51.33,5,3,2,0.6,27.67,5,0.0,14,6,8,12,0.4286,16,10,6,20,0.625,-8,23,0.4783,0.5217,166.02739726027397,0.5,0.6129,-0.1129,0,0,101.34,67.55,83.9,127.51,30,0,Mumbai Indians,1178399,2019-04-10,Punjab Kings,Mumbai Indians
1,4,0.2,70.0,5,4,1,0.8,40.0,5,-0.6000000000000001,14,5,9,10,0.3571,17,10,7,20,0.5882,-10,20,0.35,0.65,157.68085106382978,0.6977,0.4,0.29769999999999996,0,0,106.55,58.93,136.78,177.69,31,0,Chennai Super Kings,1178400,2019-04-11,Rajasthan Royals,Chennai Super Kings
3,2,0.6,52.67,5,1,4,0.2,40.0,5,0.39999999999999997,14,6,8,12,0.4286,16,9,7,18,0.5625,-6,22,0.5909,0.3636,160.1818181818182,0.6377,0.125,0.5127,0,0,91.2,89.59,128.73,140.26,30,0,Delhi Capitals,1178401,2019-04-12,Kolkata Knight Riders,Delhi Capitals
3,2,0.6,51.33,5,0,5,0.0,0.0,5,0.6,14,6,8,12,0.4286,14,5,9,10,0.3571,2,22,0.5455,0.4545,175.6,1.0,0.5,0.5,0,0,100.82,67.21,130.83,163.99,28,0,Royal Challengers Bengaluru,1178403,2019-04-13,Punjab Kings,Royal Challengers Bengaluru
4,1,0.8,28.25,5,1,4,0.2,70.0,5,0.6000000000000001,16,10,6,20,0.625,14,5,9,10,0.3571,10,18,0.5556,0.4444,166.02739726027397,0.619,0.4286,0.1904,0,0,83.39,127.51,100.65,58.93,30,0,Rajasthan Royals,1178402,2019-04-13,Mumbai Indians,Rajasthan Royals
2,3,0.4,55.0,5,3,2,0.6,72.67,5,-0.19999999999999996,16,9,7,18,0.5625,15,6,9,12,0.4,6,13,0.3077,0.6923,162.6,0.0,0.7,-0.7,0,0,127.95,140.26,148.68,91.38,31,1,Delhi Capitals,1178405,2019-04-14,Delhi Capitals,Sunrisers Hyderabad
2,3,0.4,65.0,5,4,1,0.8,35.0,5,-0.4,14,6,8,12,0.4286,17,10,7,20,0.5882,-8,19,0.3684,0.6316,160.1818181818182,0.6286,0.4,0.22860000000000003,0,0,92.21,89.22,128.44,185.25,31,0,Chennai Super Kings,1178404,2019-04-14,Kolkata Knight Riders,Chennai Super Kings
1,4,0.2,80.0,5,3,2,0.6,35.67,5,-0.39999999999999997,14,5,9,10,0.3571,16,10,6,20,0.625,-10,24,0.375,0.625,166.02739726027397,0.3333,0.6094,-0.27610000000000007,0,0,143.25,163.86,86.26,127.51,30,0,Mumbai Indians,1178406,2019-04-15,Royal Challengers Bengaluru,Mumbai Indians
2,3,0.4,37.0,5,2,3,0.4,55.0,5,0.0,14,6,8,12,0.4286,14,5,9,10,0.3571,2,18,0.3889,0.5556,175.6,0.8571,0.5,0.3571,0,0,100.82,74.23,102.94,58.93,28,1,Punjab Kings,1178407,2019-04-16,Punjab Kings,Rajasthan Royals
4,1,0.8,45.5,5,2,3,0.4,84.0,5,0.4,17,10,7,20,0.5882,15,6,9,12,0.4,8,10,0.8,0.2,162.6,1.0,0.6364,0.36360000000000003,1,1,118.88,185.29,145.11,114.11,32,0,Sunrisers Hyderabad,1178408,2019-04-17,Chennai Super Kings,Sunrisers Hyderabad
4,1,0.8,39.25,5,3,2,0.6,49.67,5,0.20000000000000007,16,10,6,20,0.625,16,9,7,18,0.5625,2,23,0.4783,0.5217,168.28571428571428,0.0,0.4,-0.4,1,1,90.33,157.51,133.41,133.01,32,1,Mumbai Indians,1178409,2019-04-18,Mumbai Indians,Delhi Capitals
1,4,0.2,80.0,5,2,3,0.4,65.0,5,-0.2,14,5,9,10,0.3571,14,6,8,12,0.4286,-2,23,0.3913,0.6087,160.1818181818182,0.3333,0.6197,-0.28640000000000004,0,0,134.12,171.17,88.99,112.4,28,1,Royal Challengers Bengaluru,1178410,2019-04-19,Royal Challengers Bengaluru,Kolkata Knight Riders
4,1,0.8,40.0,5,2,3,0.4,55.0,5,0.4,16,10,6,20,0.625,14,5,9,10,0.3571,10,19,0.5263,0.4737,157.68085106382978,0.3333,0.6818,-0.3485,0,0,92.15,149.58,105.43,58.93,30,0,Rajasthan Royals,1178411,2019-04-20,Mumbai Indians,Rajasthan Royals
2,3,0.4,36.0,5,3,2,0.6,49.67,5,-0.19999999999999996,14,6,8,12,0.4286,16,9,7,18,0.5625,-6,23,0.6087,0.3913,168.28571428571428,1.0,0.3636,0.6364000000000001,0,0,104.76,66.85,132.86,133.15,30,0,Delhi Capitals,1178412,2019-04-20,Punjab Kings,Delhi Capitals
1,4,0.2,80.0,5,2,3,0.4,55.0,5,-0.2,14,6,8,12,0.4286,15,6,9,12,0.4,0,16,0.625,0.375,162.6,1.0,0.6667,0.33330000000000004,0,0,88.54,97.03,148.54,106.45,29,0,Sunrisers Hyderabad,1178413,2019-04-21,Kolkata Knight Riders,Sunrisers Hyderabad
2,3,0.4,45.0,5,4,1,0.8,45.5,5,-0.4,14,5,9,10,0.3571,17,10,7,20,0.5882,-10,22,0.3182,0.6818,173.93333333333334,0.4545,1.0,-0.5455,0,0,143.82,163.06,117.63,170.35,31,1,Royal Challengers Bengaluru,1178414,2019-04-21,Royal Challengers Bengaluru,Chennai Super Kings
2,3,0.4,45.0,5,4,1,0.8,49.75,5,-0.4,14,5,9,10,0.3571,16,9,7,18,0.5625,-8,18,0.6111,0.3889,157.68085106382978,0.6889,0.2,0.48889999999999995,0,0,92.95,58.93,132.79,117.78,30,0,Delhi Capitals,1178415,2019-04-22,Rajasthan Royals,Delhi Capitals
2,3,0.4,75.0,5,3,2,0.6,53.33,5,-0.19999999999999996,15,6,9,12,0.4,17,10,7,20,0.5882,-8,11,0.2727,0.7273,150.55555555555554,0.5,1.0,-0.5,0,0,141.39,106.43,123.22,177.81,32,0,Chennai Super Kings,1178416,2019-04-23,Sunrisers Hyderabad,Chennai Super Kings
3,2,0.6,30.33,5,2,3,0.4,36.0,5,0.19999999999999996,14,5,9,10,0.3571,14,6,8,12,0.4286,-2,23,0.4783,0.5217,173.93333333333334,0.5,0.0,0.5,0,0,140.86,170.61,102.16,81.78,28,1,Royal Challengers Bengaluru,1178417,2019-04-24,Royal Challengers Bengaluru,Punjab Kings
0,5,0.0,0.0,5,2,3,0.4,45.0,5,-0.4,14,6,8,12,0.4286,14,5,9,10,0.3571,2,19,0.5263,0.3684,160.1818181818182,0.6111,0.125,0.4861,0,0,89.21,81.24,109.33,58.93,28,0,Rajasthan Royals,1178418,2019-04-25,Kolkata Knight Riders,Rajasthan Royals
3,2,0.6,40.0,5,3,2,0.6,50.0,5,0.0,16,10,6,20,0.625,17,10,7,20,0.5882,0,25,0.56,0.44,150.55555555555554,0.5,1.0,-0.5,0,0,92.18,149.2,125.71,170.58,33,1,Mumbai Indians,1178419,2019-04-26,Mumbai Indians,Chennai Super Kings
2,3,0.4,75.0,5,3,2,0.6,40.0,5,-0.19999999999999996,15,6,9,12,0.4,14,5,9,10,0.3571,2,10,0.6,0.4,157.68085106382978,0.5,0.6739,-0.17390000000000005,0,0,142.87,120.9,107.75,58.93,29,0,Rajasthan Royals,1178420,2019-04-27,Sunrisers Hyderabad,Rajasthan Royals
